2013-06-08 00:36:22,052:: [u'0', u'235', 'acknowledgments', u'16']
2013-06-08 00:36:22,059:: [u'0', u'243', 'acid', u'1175']
2013-06-08 00:36:22,183:: [u'0', u'50', 'achromatic', u'10']
2013-06-08 00:36:22,395:: [6.010234832763672, 20]
2013-06-08 00:36:23,095:: [u'0', u'94', 'aclp', u'0']
2013-06-08 00:36:23,071:: [u'0', u'63', 'acob', u'0']
2013-06-08 00:36:23,328:: [u'0', u'48', 'acms', u'3']
2013-06-08 00:36:23,387:: [u'0', u'17', 'acousto', u'3']
2013-06-08 00:36:23,690:: [u'0', u'135', 'acquainted', u'184']
2013-06-08 00:36:23,659:: [u'0', u'96', 'acoustic', u'944']
2013-06-08 00:36:23,756:: [u'0', u'156', 'acquaintances', u'65']
2013-06-08 00:36:23,764:: [u'0', u'54', 'acquaintance', u'182']
2013-06-08 00:36:23,779:: [u'0', u'314', 'acquire', u'589']
2013-06-08 00:36:23,781:: [u'0', u'39', 'acquires', u'164']
2013-06-08 00:36:23,870:: [u'0', u'65', 'acp', u'70']
2013-06-08 00:36:23,877:: [u'0', u'35', 'acoustics', u'114']
2013-06-08 00:36:23,894:: [u'0', u'298', 'acoustically', u'32']
2013-06-08 00:36:23,906:: [u'0', u'95', 'acorn', u'86']
2013-06-08 00:36:23,907:: [u'0', u'306', 'acm', u'141']
2013-06-08 00:36:23,913:: [u'0', u'74', 'acquired', u'2484']
2013-06-08 00:36:23,930:: [u'0', u'116', 'acl', u'50']
2013-06-08 00:36:23,961:: [u'0', u'328', 'acoustical', u'52']
2013-06-08 00:36:24,006:: [u'0', u'81', 'aco', u'37']
2013-06-08 00:36:24,040:: [u'0', u'161', 'acls', u'12']
2013-06-08 00:36:24,275:: [1.878227949142456, 20]
2013-06-08 00:36:24,890:: [u'0', u'21', 'actifs', u'0']
2013-06-08 00:36:24,894:: [u'0', u'21', 'actability', u'0']
2013-06-08 00:36:24,915:: [u'0', u'39', 'acsr', u'1']
2013-06-08 00:36:25,186:: [u'0', u'280', 'acrobot', u'1']
